game,white,result,score,running_wins,running_draws,running_losses,running_elo
963,New-8ad2008,0-1,0.0,347,288,331,5.8
967,New-8ad2008,0-1,0.0,347,288,332,5.4
969,New-8ad2008,0-1,0.0,347,288,333,5.0
968,Base-41b4968,1-0,0.0,347,288,334,4.7
972,Base-41b4968,0-1,1.0,348,288,334,5.0
970,Base-41b4968,0-1,1.0,349,288,334,5.4
973,New-8ad2008,1-0,1.0,350,288,334,5.7
974,Base-41b4968,0-1,1.0,351,288,334,6.1
975,New-8ad2008,0-1,0.0,351,288,335,5.7
971,New-8ad2008,1-0,1.0,352,288,335,6.1
978,Base-41b4968,1/2-1/2,0.5,352,289,335,6.1
977,New-8ad2008,0-1,0.0,352,289,336,5.7
979,New-8ad2008,1-0,1.0,353,289,336,6.0
976,Base-41b4968,1/2-1/2,0.5,353,290,336,6.0
985,New-8ad2008,1-0,1.0,354,290,336,6.4
980,Base-41b4968,1/2-1/2,0.5,354,291,336,6.4
982,Base-41b4968,1-0,0.0,354,291,337,6.0
981,New-8ad2008,0-1,0.0,354,291,338,5.7
987,New-8ad2008,1/2-1/2,0.5,354,292,338,5.6
983,New-8ad2008,0-1,0.0,354,292,339,5.3
986,Base-41b4968,0-1,1.0,355,292,339,5.6
984,Base-41b4968,1/2-1/2,0.5,355,293,339,5.6
991,New-8ad2008,1/2-1/2,0.5,355,294,339,5.6
988,Base-41b4968,1-0,0.0,355,294,340,5.3
989,New-8ad2008,1/2-1/2,0.5,355,295,340,5.3
990,Base-41b4968,1-0,0.0,355,295,341,4.9
992,Base-41b4968,0-1,1.0,356,295,341,5.3
994,Base-41b4968,1/2-1/2,0.5,356,296,341,5.2
993,New-8ad2008,1/2-1/2,0.5,356,297,341,5.2
995,New-8ad2008,0-1,0.0,356,297,342,4.9
997,New-8ad2008,1-0,1.0,357,297,342,5.2
998,Base-41b4968,0-1,1.0,358,297,342,5.6
999,New-8ad2008,1-0,1.0,359,297,342,5.9
1001,New-8ad2008,0-1,0.0,359,297,343,5.6
996,Base-41b4968,1/2-1/2,0.5,359,298,343,5.6
1000,Base-41b4968,0-1,1.0,360,298,343,5.9
1003,New-8ad2008,0-1,0.0,360,298,344,5.5
1004,Base-41b4968,1-0,0.0,360,298,345,5.2
1006,Base-41b4968,1/2-1/2,0.5,360,299,345,5.2
1002,Base-41b4968,1/2-1/2,0.5,360,300,345,5.2
1009,New-8ad2008,1/2-1/2,0.5,360,301,345,5.2
1007,New-8ad2008,1-0,1.0,361,301,345,5.5
1008,Base-41b4968,1/2-1/2,0.5,361,302,345,5.5
1005,New-8ad2008,1/2-1/2,0.5,361,303,345,5.5
1010,Base-41b4968,0-1,1.0,362,303,345,5.8
1011,New-8ad2008,1/2-1/2,0.5,362,304,345,5.8
1012,Base-41b4968,1/2-1/2,0.5,362,305,345,5.8
1013,New-8ad2008,1-0,1.0,363,305,345,6.2
1017,New-8ad2008,1/2-1/2,0.5,363,306,345,6.2
1018,Base-41b4968,0-1,1.0,364,306,345,6.5
1016,Base-41b4968,1-0,0.0,364,306,346,6.2
1015,New-8ad2008,0-1,0.0,364,306,347,5.8
1019,New-8ad2008,1/2-1/2,0.5,364,307,347,5.8
1014,Base-41b4968,1/2-1/2,0.5,364,308,347,5.8
1022,Base-41b4968,0-1,1.0,365,308,347,6.1
1020,Base-41b4968,0-1,1.0,366,308,347,6.5
1021,New-8ad2008,1/2-1/2,0.5,366,309,347,6.5
1024,Base-41b4968,1-0,0.0,366,309,348,6.1
1023,New-8ad2008,0-1,0.0,366,309,349,5.8
1025,New-8ad2008,1-0,1.0,367,309,349,6.1
1026,Base-41b4968,1-0,0.0,367,309,350,5.8
1029,New-8ad2008,0-1,0.0,367,309,351,5.4
1030,Base-41b4968,1/2-1/2,0.5,367,310,351,5.4
1028,Base-41b4968,1-0,0.0,367,310,352,5.1
1027,New-8ad2008,1/2-1/2,0.5,367,311,352,5.1
1033,New-8ad2008,1/2-1/2,0.5,367,312,352,5.1
1031,New-8ad2008,1/2-1/2,0.5,367,313,352,5.1
1032,Base-41b4968,0-1,1.0,368,313,352,5.4
1034,Base-41b4968,1-0,0.0,368,313,353,5.0
1036,Base-41b4968,0-1,1.0,369,313,353,5.4
1037,New-8ad2008,0-1,0.0,369,313,354,5.0
1038,Base-41b4968,0-1,1.0,370,313,354,5.4
1039,New-8ad2008,1-0,1.0,371,313,354,5.7
1042,Base-41b4968,1/2-1/2,0.5,371,314,354,5.7
1035,New-8ad2008,1/2-1/2,0.5,371,315,354,5.7
1040,Base-41b4968,0-1,1.0,372,315,354,6.0
1041,New-8ad2008,1-0,1.0,373,315,354,6.3
1045,New-8ad2008,1-0,1.0,374,315,354,6.7
1043,New-8ad2008,1-0,1.0,375,315,354,7.0
1044,Base-41b4968,1-0,0.0,375,315,355,6.7
1046,Base-41b4968,1/2-1/2,0.5,375,316,355,6.6
1048,Base-41b4968,0-1,1.0,376,316,355,7.0
